# Delays, Delay errors, Counts
4.049328208018792452e+01,4.268223018092158439e-04,3.000000000000000000e+00
4.051407445320479894e+01,4.268927436961624921e-04,5.000000000000000000e+00
4.053486682622168047e+01,4.269632102719818855e-04,3.000000000000000000e+00
4.055565919923855489e+01,4.270337015244520299e-04,6.000000000000000000e+00
4.057645157225543642e+01,4.271042174413545631e-04,1.000000000000000000e+00
4.059724394527231794e+01,4.271747580104751345e-04,2.000000000000000000e+00
4.061803631828919237e+01,4.272453232196030256e-04,3.000000000000000000e+00
4.063882869130607389e+01,4.273159130565313667e-04,5.000000000000000000e+00
4.065962106432294831e+01,4.273865275090572456e-04,2.000000000000000000e+00
4.068041343733982984e+01,4.274571665649812735e-04,1.000000000000000000e+00
4.070120581035670426e+01,4.275278302121080735e-04,2.000000000000000000e+00
4.072199818337358579e+01,4.275985184382460631e-04,3.000000000000000000e+00
4.074279055639046021e+01,4.276692312312075088e-04,2.000000000000000000e+00
4.076358292940734174e+01,4.277399685788083636e-04,2.000000000000000000e+00
4.078437530242421616e+01,4.278107304688684833e-04,2.000000000000000000e+00
4.080516767544109769e+01,4.278815168892116812e-04,1.000000000000000000e+00
4.082596004845797921e+01,4.279523278276654028e-04,7.000000000000000000e+00
4.084675242147485363e+01,4.280231632720610507e-04,2.000000000000000000e+00
4.086754479449173516e+01,4.280940232102338765e-04,4.000000000000000000e+00
4.088833716750860958e+01,4.281649076300229266e-04,4.000000000000000000e+00
4.090912954052549111e+01,4.282358165192710962e-04,0.000000000000000000e+00
4.092992191354236553e+01,4.283067498658252380e-04,3.000000000000000000e+00
4.095071428655924706e+01,4.283777076575359449e-04,0.000000000000000000e+00
4.097150665957612148e+01,4.284486898822577132e-04,3.000000000000000000e+00
4.099229903259300301e+01,4.285196965278489424e-04,2.000000000000000000e+00
4.101309140560988453e+01,4.285907275821718263e-04,3.000000000000000000e+00
4.103388377862675895e+01,4.286617830330925164e-04,4.000000000000000000e+00
4.105467615164364048e+01,4.287328628684809587e-04,4.000000000000000000e+00
4.107546852466051490e+01,4.288039670762110568e-04,3.000000000000000000e+00
4.109626089767739643e+01,4.288750956441606172e-04,6.000000000000000000e+00
4.111705327069427085e+01,4.289462485602111869e-04,2.000000000000000000e+00
4.113784564371115238e+01,4.290174258122483788e-04,6.000000000000000000e+00
4.115863801672802680e+01,4.290886273881616003e-04,1.000000000000000000e+00
4.117943038974490833e+01,4.291598532758441622e-04,4.000000000000000000e+00
4.120022276276178985e+01,4.292311034631933323e-04,5.000000000000000000e+00
4.122101513577866427e+01,4.293023779381102277e-04,3.000000000000000000e+00
4.124180750879554580e+01,4.293736766884999226e-04,0.000000000000000000e+00
4.126259988181242022e+01,4.294449997022713942e-04,4.000000000000000000e+00
4.128339225482930175e+01,4.295163469673375233e-04,2.000000000000000000e+00
4.130418462784617617e+01,4.295877184716152017e-04,2.000000000000000000e+00
4.132497700086305770e+01,4.296591142030249536e-04,6.000000000000000000e+00
4.134576937387993212e+01,4.297305341494916399e-04,4.000000000000000000e+00
4.136656174689681364e+01,4.298019782989436995e-04,1.000000000000000000e+00
4.138735411991369517e+01,4.298734466393138538e-04,1.000000000000000000e+00
4.140814649293056959e+01,4.299449391585384020e-04,1.000000000000000000e+00
4.142893886594745112e+01,4.300164558445578175e-04,1.000000000000000000e+00
4.144973123896432554e+01,4.300879966853164769e-04,2.000000000000000000e+00
4.147052361198120707e+01,4.301595616687626058e-04,1.000000000000000000e+00
4.149131598499808149e+01,4.302311507828486038e-04,3.000000000000000000e+00
4.151210835801496302e+01,4.303027640155305568e-04,5.000000000000000000e+00
4.153290073103183744e+01,4.303744013547686708e-04,3.000000000000000000e+00
4.155369310404871896e+01,4.304460627885271632e-04,1.000000000000000000e+00
4.157448547706559339e+01,4.305177483047740463e-04,3.000000000000000000e+00
4.159527785008247491e+01,4.305894578914814521e-04,2.000000000000000000e+00
4.161607022309935644e+01,4.306611915366253618e-04,4.000000000000000000e+00
4.163686259611623086e+01,4.307329492281859306e-04,1.000000000000000000e+00
4.165765496913311239e+01,4.308047309541470542e-04,0.000000000000000000e+00
4.167844734214998681e+01,4.308765367024967484e-04,4.000000000000000000e+00
4.169923971516686834e+01,4.309483664612270403e-04,3.000000000000000000e+00
4.172003208818374276e+01,4.310202202183338062e-04,3.000000000000000000e+00
4.174082446120062428e+01,4.310920979618170965e-04,4.000000000000000000e+00
4.176161683421749871e+01,4.311639996796809188e-04,2.000000000000000000e+00
4.178240920723438023e+01,4.312359253599330755e-04,3.000000000000000000e+00
4.180320158025126176e+01,4.313078749905856516e-04,4.000000000000000000e+00
4.182399395326813618e+01,4.313798485596545811e-04,3.000000000000000000e+00
4.184478632628501771e+01,4.314518460551598094e-04,1.000000000000000000e+00
4.186557869930189213e+01,4.315238674651255104e-04,1.000000000000000000e+00
4.188637107231877366e+01,4.315959127775794357e-04,3.000000000000000000e+00
4.190716344533564808e+01,4.316679819805538366e-04,1.000000000000000000e+00
4.192795581835252960e+01,4.317400750620847046e-04,5.000000000000000000e+00
4.194874819136940403e+01,4.318121920102120431e-04,4.000000000000000000e+00
4.196954056438628555e+01,4.318843328129801378e-04,3.000000000000000000e+00
4.199033293740316708e+01,4.319564974584369607e-04,4.000000000000000000e+00
4.201112531042004150e+01,4.320286859346348209e-04,4.000000000000000000e+00
4.203191768343692303e+01,4.321008982296299303e-04,4.000000000000000000e+00
4.205271005645379745e+01,4.321731343314825125e-04,2.000000000000000000e+00
4.207350242947067898e+01,4.322453942282569652e-04,6.000000000000000000e+00
4.209429480248755340e+01,4.323176779080215352e-04,1.000000000000000000e+00
4.211508717550443492e+01,4.323899853588487516e-04,0.000000000000000000e+00
4.213587954852130935e+01,4.324623165688149928e-04,0.000000000000000000e+00
4.215667192153819087e+01,4.325346715260009194e-04,0.000000000000000000e+00
4.217746429455507240e+01,4.326070502184910412e-04,0.000000000000000000e+00
4.219825666757194682e+01,4.326794526343739878e-04,0.000000000000000000e+00
4.221904904058882835e+01,4.327518787617426173e-04,0.000000000000000000e+00
4.223984141360570277e+01,4.328243285886935825e-04,0.000000000000000000e+00
4.226063378662258430e+01,4.328968021033278730e-04,0.000000000000000000e+00
4.228142615963945872e+01,4.329692992937504356e-04,0.000000000000000000e+00
4.230221853265634024e+01,4.330418201480702831e-04,0.000000000000000000e+00
4.232301090567321467e+01,4.331143646544004938e-04,0.000000000000000000e+00
4.234380327869009619e+01,4.331869328008583204e-04,0.000000000000000000e+00
4.236459565170697061e+01,4.332595245755650813e-04,0.000000000000000000e+00
4.238538802472385214e+01,4.333321399666460521e-04,0.000000000000000000e+00
4.240618039774073367e+01,4.334047789622308996e-04,0.000000000000000000e+00
4.242697277075760809e+01,4.334774415504531395e-04,0.000000000000000000e+00
4.244776514377448962e+01,4.335501277194504072e-04,0.000000000000000000e+00
4.246855751679136404e+01,4.336228374573645127e-04,0.000000000000000000e+00
4.248934988980824556e+01,4.336955707523413857e-04,0.000000000000000000e+00
4.251014226282511999e+01,4.337683275925310758e-04,0.000000000000000000e+00
4.253093463584200151e+01,4.338411079660876445e-04,0.000000000000000000e+00
4.255172700885887593e+01,4.339139118611693271e-04,0.000000000000000000e+00
4.257251938187575746e+01,4.339867392659385874e-04,0.000000000000000000e+00
4.259331175489263899e+01,4.340595901685617925e-04,0.000000000000000000e+00
4.261410412790951341e+01,4.341324645572097003e-04,0.000000000000000000e+00
4.263489650092639494e+01,4.342053624200568635e-04,0.000000000000000000e+00
4.265568887394326936e+01,4.342782837452823885e-04,0.000000000000000000e+00
4.267648124696015088e+01,4.343512285210691221e-04,0.000000000000000000e+00
4.269727361997702531e+01,4.344241967356042480e-04,0.000000000000000000e+00
4.271806599299390683e+01,4.344971883770791239e-04,0.000000000000000000e+00
4.273885836601078125e+01,4.345702034336891193e-04,0.000000000000000000e+00
4.275965073902766278e+01,4.346432418936337777e-04,0.000000000000000000e+00
